ft_id,db_id,label
FT_ID_652,dbpedia_6743,True
FT_ID_1464,dbpedia_5757,True
FT_ID_390,dbpedia_865,True
FT_ID_1723,dbpedia_6741,True
FT_ID_623,dbpedia_3757,True
FT_ID_85,dbpedia_5696,True
FT_ID_615,dbpedia_124,True
FT_ID_428,dbpedia_3161,True
FT_ID_370,dbpedia_1642,True
FT_ID_1336,dbpedia_1731,True
FT_ID_817,dbpedia_3348,True
FT_ID_1111,dbpedia_883,True
FT_ID_595,dbpedia_6917,True
FT_ID_284,dbpedia_4326,True
FT_ID_1169,dbpedia_2360,True
FT_ID_1169,dbpedia_2994,True
FT_ID_1169,dbpedia_4229,True
FT_ID_1169,dbpedia_5480,True
FT_ID_314,dbpedia_5360,True
FT_ID_1714,dbpedia_4021,True
FT_ID_842,dbpedia_5353,True
FT_ID_791,dbpedia_119,True
FT_ID_1085,dbpedia_1013,True
FT_ID_127,dbpedia_4721,True
FT_ID_790,dbpedia_4614,True
FT_ID_945,dbpedia_725,True
FT_ID_914,dbpedia_3854,True
FT_ID_1443,dbpedia_2926,True
FT_ID_1664,dbpedia_1353,True
FT_ID_1664,dbpedia_1354,True
FT_ID_1664,dbpedia_6358,True
FT_ID_1394,dbpedia_4720,True
FT_ID_1935,dbpedia_241,True
FT_ID_872,dbpedia_235,True
FT_ID_872,dbpedia_2185,True
FT_ID_30,dbpedia_1066,True
FT_ID_30,dbpedia_1723,True
FT_ID_430,dbpedia_5251,True
FT_ID_676,dbpedia_1847,True
FT_ID_124,dbpedia_6576,True
FT_ID_599,dbpedia_3385,True
FT_ID_196,dbpedia_3812,True
FT_ID_1943,dbpedia_1557,True
FT_ID_1496,dbpedia_5808,True
FT_ID_1652,dbpedia_6582,True
FT_ID_1767,dbpedia_257,True
FT_ID_1353,dbpedia_6335,True
FT_ID_347,dbpedia_2042,True
FT_ID_261,dbpedia_5227,True
FT_ID_49,dbpedia_1366,True
FT_ID_813,dbpedia_6430,True
FT_ID_633,dbpedia_1255,True
FT_ID_665,dbpedia_359,True
FT_ID_907,dbpedia_4533,True
FT_ID_1033,dbpedia_5379,True
FT_ID_1033,dbpedia_5380,True
FT_ID_547,dbpedia_1689,True
FT_ID_554,dbpedia_3260,True
FT_ID_226,dbpedia_5067,True
FT_ID_372,dbpedia_649,True
FT_ID_499,dbpedia_6242,True
FT_ID_169,dbpedia_2645,True
FT_ID_1349,dbpedia_1915,True
FT_ID_874,dbpedia_5381,True
FT_ID_4,dbpedia_1046,True
FT_ID_4,dbpedia_4812,True
FT_ID_1045,dbpedia_5123,True
FT_ID_12,dbpedia_1761,True
FT_ID_12,dbpedia_3020,True
FT_ID_1203,dbpedia_3588,True
FT_ID_983,dbpedia_5302,True
FT_ID_1774,dbpedia_1738,True
FT_ID_351,dbpedia_6537,True
FT_ID_1103,dbpedia_5613,True
FT_ID_734,dbpedia_4343,True
FT_ID_1727,dbpedia_4873,True
FT_ID_1127,dbpedia_4610,True
FT_ID_1375,dbpedia_4202,True
FT_ID_73,dbpedia_5684,True
FT_ID_1838,dbpedia_1969,True
FT_ID_7,dbpedia_100,True
FT_ID_7,dbpedia_2058,True
FT_ID_1747,dbpedia_5401,True
FT_ID_1141,dbpedia_1768,True
FT_ID_67,dbpedia_4331,True
FT_ID_964,dbpedia_6794,True
FT_ID_1623,dbpedia_4395,True
FT_ID_876,dbpedia_4725,True
FT_ID_143,dbpedia_5081,True
FT_ID_270,dbpedia_1062,True
FT_ID_270,dbpedia_1063,True
FT_ID_270,dbpedia_1721,True
FT_ID_270,dbpedia_2352,True
FT_ID_68,dbpedia_5891,True
FT_ID_1859,dbpedia_2673,True
FT_ID_1242,dbpedia_3464,True
FT_ID_1242,dbpedia_5327,True
FT_ID_452,dbpedia_5662,True
FT_ID_313,dbpedia_786,True
FT_ID_884,dbpedia_3648,True
FT_ID_1284,dbpedia_524,True
FT_ID_1284,dbpedia_3668,True
FT_ID_1284,dbpedia_5566,True
FT_ID_1169,dbpedia_2360,True
FT_ID_1169,dbpedia_2994,True
FT_ID_1169,dbpedia_4229,True
FT_ID_1169,dbpedia_5480,True
FT_ID_878,dbpedia_4166,True
FT_ID_1407,dbpedia_5269,True
FT_ID_55,dbpedia_3107,True
FT_ID_55,dbpedia_6220,True
FT_ID_1634,dbpedia_1009,True
FT_ID_206,dbpedia_1236,True
FT_ID_683,dbpedia_4271,True
FT_ID_1372,dbpedia_910,True
FT_ID_833,dbpedia_1125,True
FT_ID_567,dbpedia_2106,True
FT_ID_457,dbpedia_3962,True
FT_ID_161,dbpedia_4609,True
FT_ID_598,dbpedia_2777,True
FT_ID_869,dbpedia_3574,True
FT_ID_125,dbpedia_6690,True
FT_ID_1627,dbpedia_2447,True
FT_ID_600,dbpedia_6434,True
FT_ID_163,dbpedia_3321,True
FT_ID_1942,dbpedia_6488,True
FT_ID_838,dbpedia_1943,True
FT_ID_429,dbpedia_2762,True
FT_ID_739,dbpedia_1563,True
FT_ID_739,dbpedia_5313,True
FT_ID_144,dbpedia_2134,True
FT_ID_144,dbpedia_3396,True
FT_ID_959,dbpedia_6248,True
FT_ID_1691,dbpedia_992,True
FT_ID_255,dbpedia_905,True
FT_ID_255,dbpedia_906,True
FT_ID_255,dbpedia_2202,True
FT_ID_255,dbpedia_4656,True
FT_ID_255,dbpedia_5964,True
FT_ID_255,dbpedia_6562,True
FT_ID_7,dbpedia_100,True
FT_ID_7,dbpedia_2058,True
FT_ID_543,dbpedia_2995,True
FT_ID_543,dbpedia_6715,True
FT_ID_1340,dbpedia_5157,True
FT_ID_967,dbpedia_750,True
FT_ID_508,dbpedia_1360,True
FT_ID_31,dbpedia_966,True
FT_ID_962,dbpedia_1992,True
FT_ID_1694,dbpedia_2413,False
FT_ID_411,dbpedia_1239,False
FT_ID_1163,dbpedia_1389,False
FT_ID_1163,dbpedia_1390,False
FT_ID_1811,dbpedia_3942,False
FT_ID_1690,dbpedia_987,False
FT_ID_1601,dbpedia_1145,False
FT_ID_1016,dbpedia_5588,False
FT_ID_184,dbpedia_2133,False
FT_ID_415,dbpedia_1971,False
FT_ID_1163,dbpedia_6012,False
FT_ID_91,dbpedia_4418,False
FT_ID_1316,dbpedia_3162,False
FT_ID_1279,dbpedia_3354,False
FT_ID_194,dbpedia_1056,False
FT_ID_194,dbpedia_2347,False
FT_ID_570,dbpedia_4092,False
FT_ID_622,dbpedia_2087,False
FT_ID_485,dbpedia_1150,False
FT_ID_1142,dbpedia_3279,False
FT_ID_1122,dbpedia_5192,False
FT_ID_1690,dbpedia_6672,False
FT_ID_733,dbpedia_2786,False
FT_ID_1281,dbpedia_2387,False
FT_ID_1171,dbpedia_4692,False
FT_ID_1633,dbpedia_1174,False
FT_ID_1633,dbpedia_6827,False
FT_ID_1501,dbpedia_3894,False
FT_ID_1712,dbpedia_2993,False
FT_ID_214,dbpedia_4626,False
FT_ID_1450,dbpedia_1001,False
FT_ID_1000,dbpedia_3602,False
FT_ID_1000,dbpedia_4831,False
FT_ID_183,dbpedia_6550,False
FT_ID_1978,dbpedia_2440,False
FT_ID_1661,dbpedia_2835,False
FT_ID_279,dbpedia_71,False
FT_ID_411,dbpedia_1828,False
FT_ID_481,dbpedia_4031,False
FT_ID_721,dbpedia_2646,False
FT_ID_307,dbpedia_1359,False
FT_ID_1279,dbpedia_5107,False
FT_ID_539,dbpedia_1383,False
FT_ID_600,dbpedia_1047,False
FT_ID_702,dbpedia_4783,False
FT_ID_702,dbpedia_6673,False
FT_ID_1003,dbpedia_1281,False
FT_ID_1940,dbpedia_6434,False
FT_ID_587,dbpedia_863,False
FT_ID_1279,dbpedia_1047,False
FT_ID_1727,dbpedia_3454,False
FT_ID_212,dbpedia_2945,False
FT_ID_1646,dbpedia_1964,False
FT_ID_808,dbpedia_4762,False
FT_ID_1659,dbpedia_6196,False
FT_ID_622,dbpedia_863,False
FT_ID_732,dbpedia_3488,False
FT_ID_1690,dbpedia_1159,False
FT_ID_1306,dbpedia_38,False
FT_ID_1306,dbpedia_3861,False
FT_ID_1051,dbpedia_3802,False
FT_ID_1051,dbpedia_6299,False
FT_ID_1028,dbpedia_1608,False
FT_ID_1163,dbpedia_4288,False
FT_ID_1163,dbpedia_5546,False
FT_ID_1163,dbpedia_6414,False
FT_ID_386,dbpedia_2628,False
FT_ID_386,dbpedia_5764,False
FT_ID_900,dbpedia_5323,False
FT_ID_256,dbpedia_1836,False
FT_ID_827,dbpedia_768,False
FT_ID_702,dbpedia_1109,False
FT_ID_906,dbpedia_392,False
FT_ID_959,dbpedia_5994,False
FT_ID_1712,dbpedia_2105,False
FT_ID_1300,dbpedia_5461,False
FT_ID_318,dbpedia_1175,False
FT_ID_563,dbpedia_2420,False
FT_ID_38,dbpedia_4507,False
FT_ID_1451,dbpedia_1854,False
FT_ID_1690,dbpedia_547,False
FT_ID_1690,dbpedia_548,False
FT_ID_1690,dbpedia_1844,False
FT_ID_1690,dbpedia_6821,False
FT_ID_1354,dbpedia_1110,False
FT_ID_89,dbpedia_3690,False
FT_ID_1712,dbpedia_3355,False
FT_ID_411,dbpedia_6296,False
FT_ID_267,dbpedia_6132,False
FT_ID_1306,dbpedia_3852,False
FT_ID_1908,dbpedia_6294,False
FT_ID_1574,dbpedia_4370,False
FT_ID_292,dbpedia_3559,False
FT_ID_292,dbpedia_4772,False
FT_ID_886,dbpedia_5988,False
FT_ID_1940,dbpedia_1047,False
FT_ID_1975,dbpedia_1836,False
FT_ID_1922,dbpedia_454,False
FT_ID_1988,dbpedia_863,False
FT_ID_1146,dbpedia_358,False
FT_ID_831,dbpedia_6384,False
FT_ID_1940,dbpedia_6598,False
FT_ID_1017,dbpedia_5729,False
FT_ID_1694,dbpedia_41,False
FT_ID_1503,dbpedia_4783,False
FT_ID_1503,dbpedia_6673,False
FT_ID_57,dbpedia_3467,False
FT_ID_335,dbpedia_5423,False
FT_ID_335,dbpedia_6058,False
FT_ID_1690,dbpedia_547,False
FT_ID_1690,dbpedia_548,False
FT_ID_1690,dbpedia_1844,False
FT_ID_1690,dbpedia_6821,False
FT_ID_256,dbpedia_463,False
FT_ID_805,dbpedia_5252,False
FT_ID_1286,dbpedia_71,False
FT_ID_801,dbpedia_139,False
FT_ID_1534,dbpedia_6465,False
FT_ID_729,dbpedia_6196,False
FT_ID_1219,dbpedia_983,False
FT_ID_1219,dbpedia_1633,False
FT_ID_1219,dbpedia_1634,False
FT_ID_1219,dbpedia_2263,False
FT_ID_1219,dbpedia_3525,False
FT_ID_1219,dbpedia_4138,False
FT_ID_1219,dbpedia_4139,False
FT_ID_1219,dbpedia_4736,False
FT_ID_1219,dbpedia_5390,False
FT_ID_1219,dbpedia_6622,False
FT_ID_1940,dbpedia_6662,False
FT_ID_1279,dbpedia_3927,False
FT_ID_1232,dbpedia_482,False
FT_ID_411,dbpedia_535,False
FT_ID_426,dbpedia_5391,False
FT_ID_389,dbpedia_4590,False
FT_ID_213,dbpedia_5797,False
FT_ID_213,dbpedia_5798,False
FT_ID_147,dbpedia_2486,False
FT_ID_835,dbpedia_2214,False
FT_ID_485,dbpedia_5587,False
FT_ID_1761,dbpedia_2441,False
FT_ID_1227,dbpedia_6038,False
FT_ID_960,dbpedia_333,False
FT_ID_63,dbpedia_5587,False
FT_ID_840,dbpedia_557,False
FT_ID_1727,dbpedia_2011,False
FT_ID_1646,dbpedia_6248,False
FT_ID_1052,dbpedia_299,False
FT_ID_411,dbpedia_111,False
FT_ID_1500,dbpedia_2784,False
FT_ID_1028,dbpedia_403,False
FT_ID_514,dbpedia_1964,False
FT_ID_1288,dbpedia_4226,False
FT_ID_1279,dbpedia_1639,False
FT_ID_481,dbpedia_1691,False
FT_ID_546,dbpedia_6719,False
FT_ID_1219,dbpedia_6012,False
FT_ID_1988,dbpedia_1338,False
FT_ID_72,dbpedia_6550,False
FT_ID_1543,dbpedia_1608,False
FT_ID_1051,dbpedia_2473,False
FT_ID_1051,dbpedia_4965,False
FT_ID_587,dbpedia_4015,False
FT_ID_628,dbpedia_786,False
FT_ID_411,dbpedia_2628,False
FT_ID_411,dbpedia_5764,False
FT_ID_219,dbpedia_1749,False
FT_ID_219,dbpedia_4856,False
FT_ID_1436,dbpedia_1076,False
FT_ID_1436,dbpedia_4846,False
FT_ID_907,dbpedia_1233,False
FT_ID_1633,dbpedia_2518,False
FT_ID_1633,dbpedia_2306,False
FT_ID_1408,dbpedia_2127,False
FT_ID_1341,dbpedia_3954,False
FT_ID_1876,dbpedia_4620,False
FT_ID_1675,dbpedia_1739,False
FT_ID_841,dbpedia_482,False
FT_ID_1440,dbpedia_1726,False
FT_ID_183,dbpedia_5423,False
FT_ID_183,dbpedia_6058,False
FT_ID_610,dbpedia_6662,False
FT_ID_1980,dbpedia_5134,False
FT_ID_335,dbpedia_534,False
FT_ID_125,dbpedia_4873,False
FT_ID_1392,dbpedia_3026,False
FT_ID_1392,dbpedia_6743,False
FT_ID_689,dbpedia_5742,False
FT_ID_1543,dbpedia_4031,False
FT_ID_1339,dbpedia_6392,False
FT_ID_1118,dbpedia_6020,False
FT_ID_1189,dbpedia_1761,False
FT_ID_1189,dbpedia_3020,False
FT_ID_1988,dbpedia_2064,False
FT_ID_753,dbpedia_4410,False
FT_ID_1163,dbpedia_2359,False
FT_ID_1163,dbpedia_6713,False
FT_ID_125,dbpedia_6672,False
FT_ID_1727,dbpedia_547,False
FT_ID_1727,dbpedia_548,False
FT_ID_1727,dbpedia_1844,False
FT_ID_1727,dbpedia_6821,False
FT_ID_1712,dbpedia_5567,False
FT_ID_1712,dbpedia_6180,False
FT_ID_1633,dbpedia_1174,False
FT_ID_1633,dbpedia_6827,False
FT_ID_213,dbpedia_5611,False
FT_ID_587,dbpedia_6598,False
FT_ID_1016,dbpedia_2326,False
FT_ID_1016,dbpedia_5442,False
FT_ID_459,dbpedia_1076,False
FT_ID_459,dbpedia_4846,False
FT_ID_808,dbpedia_3959,False
FT_ID_389,dbpedia_1688,False
FT_ID_1921,dbpedia_6138,False
FT_ID_1056,dbpedia_6898,False
FT_ID_1163,dbpedia_1050,False
FT_ID_1163,dbpedia_4216,False
FT_ID_702,dbpedia_4783,False
FT_ID_702,dbpedia_6673,False
FT_ID_72,dbpedia_728,False
FT_ID_186,dbpedia_5214,False
FT_ID_335,dbpedia_3406,False
FT_ID_183,dbpedia_170,False
FT_ID_72,dbpedia_1274,False
FT_ID_382,dbpedia_475,False
FT_ID_587,dbpedia_6408,False
FT_ID_1056,dbpedia_4478,False
FT_ID_943,dbpedia_6040,False
FT_ID_561,dbpedia_80,False
FT_ID_386,dbpedia_2441,False
FT_ID_587,dbpedia_1167,False
FT_ID_1279,dbpedia_5519,False
FT_ID_822,dbpedia_4517,False
FT_ID_1825,dbpedia_1840,False
FT_ID_1936,dbpedia_4924,False
FT_ID_1690,dbpedia_3926,False
FT_ID_587,dbpedia_1047,False
FT_ID_1936,dbpedia_1150,False
FT_ID_653,dbpedia_6429,False
FT_ID_360,dbpedia_6408,False
FT_ID_47,dbpedia_1274,False
FT_ID_767,dbpedia_1218,False
FT_ID_1163,dbpedia_3412,False
FT_ID_1408,dbpedia_111,False
